<b>Tidligere eksaminer&nbsp;</b><div><b><br></b></div><div> <div> <div> <div>Beskriv virkningsmekanismer for akutte helbredseffekter i den generelle befolkning der kan opstå i forbindelse med inhalation af røg fra skovbrande.&nbsp;&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div></div> 	<sup>Sæt: 2018 - vinter - ordinær&nbsp;</sup>
<b>Tidligere eksaminer&nbsp;</b><div><br></div><div> <div> <div> <div> <div>Udover melarter, hvilke andre specifikke allergener er relevante i et arbejdsmiljø på brødfabrikker?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div> </div></div> 	<sup>Sæt: 2018 - sommer - reeksamen&nbsp;</sup>
<b>Tidligere eksaminer&nbsp;</b><div><br></div><div>Nævn de vigtigste former for pneumokoniose.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<div><sup>Sæt: 2018 - sommer - reeksamen&nbsp;</sup><br></div>
<b>Tidligere eksaminer&nbsp;</b><div><b><br></b><div><div> <div> <div> <div> <div>Beskriv kilder, eksponeringsveje og relevante helbredseffekter for cadmium for den danske befolkning.&nbsp;</div></div></div></div></div></div></div><div><br></div><div>• Kilder: <span class=cloze>[...]</span></div><div>• Eksponeringsveje <span class=cloze>[...]</span></div><div>• Helbredseffekter: <span class=cloze>[...]</span></div> 	
<b>Tidligere eksaminer&nbsp;</b><div><b><br></b></div><div>Anfør kortfattet de klassiske symptomer på kronisk kviksølvsforgiftning.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Sæt: 2016 - vinter - ordinær&nbsp;</sup>
<b>Tidligere eksaminer&nbsp;</b><div><b><br></b></div><div>Hvad forstås ved biologisk monitering?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Sæt: 206 - vinter - ordinær&nbsp;</sup>
 <div> <div> <div><b>Tidligere eksaminer&nbsp;</b></div><div><br></div><div>Angiv forhold, der skal iagttages ved ekstrapolation af undersøgelsesresultater fra dyr til menneske.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div> 	<sup>Sæt:&nbsp;2017 - sommer - ordinær</sup>
<b>Tidligere eksaminer&nbsp;</b><div><b><br></b></div><div>Nævn mindst tre eksponeringer i indeklimaet som på kort eller lang sigt kan have alvorlige helbredskonsekvenser.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Sæt: 2017 - sommer - ordinær&nbsp;</sup>
 <div> <div> <div><b>Tidligere eksamenssæt&nbsp;</b></div><div><br></div><div>Beskriv kort indignationsmodellen.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div> 	"<img src=""paste-6b2c33160b71eb14a77f85587c5613afb4abc3ed.jpg""><div><br></div><div>Bonde et al., tabel 2, s. 27.&nbsp;</div><div><br></div><div><sup>Sæt: 2017 - sommer - ordinær</sup><br></div>"
<div><b>Tidligere eksamenssæt&nbsp;</b></div><div><br></div><div> <div> <div> <div>Hvad forstår man i toksikologien ved NOAEL og LOAEL?<br> </div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div></div> 	<sup>Sæt: 2017 - sommer - ordinær&nbsp;</sup>
<b>Funktionelle miljøsyndromer&nbsp;</b><div><b><br></b></div><div>Er funktionelle miljøsyndromer eller andre funktionelle lidelser anmeldelsespligtige?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Bonde et al. s. 285&nbsp;</sup>
<b>Kræftlidelser&nbsp;</b><div><b><br></b></div><div>Hvor stor en andel af kræfttilfælde i Danmark antages af skyldes faktorer i arbejdsmiljøet?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Bonde et al. s. 286&nbsp;</sup>
<div><b>Forebyggelse</b>&nbsp;</div><div><br></div>Angiv forskellige niveauer for forbyggelse og eksempler herpå.&nbsp;<div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div><div><div><div><div> </div> </div> </div></div></div> 	<sup>Kilde: Bonde et al. s. 31&nbsp;</sup>
<b>Årsagsvurdering&nbsp;</b><div><b><br></b></div><div>Hvordan udregnes den ætiologiske fraktion?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<div>Eksempelvis: (20-1)/20 = 0,95. Hvilket betyder, at det med 95 % sandsynlighed fastslås, at sygdommen er arbejdsbetinget.&nbsp;<br></div><div><br></div><div><sup>Kilde: Bonde et al. s. 317&nbsp;</sup></div>
 <div> <div> <div> <div><div> <div> <div> <div> <div><b>Eksponeringsvurdering</b></div><div>&nbsp;</div> </div> </div> </div></div></div><div>Angiv metoder til kvantificering af eksponeringer.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div> </div> 	
<b>Gravididet&nbsp;</b><div><b><br></b></div><div>Hvilke former for fravær findes under gravidteten?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning i rådgivning af gravide&nbsp;</sup>
<b>Gravididet&nbsp;</b><div><b><br></b></div><div>Hvilke punkter hører under den arbejdsmedicinske risikovurdering for gravide?&nbsp;</div><div><br></div><div><div><div> <div>• <span class=cloze>[...]</span></div><div>• <span class=cloze>[...]</span><br>• <span class=cloze>[...]</span></div><div>• <span class=cloze>[...]</span><br></div> </div> </div> </div> 	
<div><b>Gravididet&nbsp;</b><br></div><div><b><br></b></div><div>Hvilke særlige forhold bør man overveje hos en potentiel gravid dyrlæge?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	
<div><b>Gravididet&nbsp;</b><br></div><div><b><br></b></div><div>Hvornår vurderes løft ikke at udgøre nogen risiko for graviditeten?&nbsp;</div><div><br></div><div>• <span class=cloze>[...]</span></div> 	Note: Eksisterende viden om eksponerings gradueringer og ekstreme eksponeringer samt personhåndtering sparsom og usikker.&nbsp;&nbsp;
<b>Kræftlidelser&nbsp;</b><div><b><br></b></div><div>Hvad kaldes de sjældne kræftlidelser, som langt overvejende skyldes en bestemt eksponering?&nbsp;</div><div><br></div><div>• <span class=cloze>[...]</span></div> 	<div>Eksempelvis mesotheliom ved udsættelse for asbest og leverkræft ved udsættelse for vinylklorid.&nbsp;</div><div><sup><br></sup></div><sup>Kilde: Bonde et al. s. 296&nbsp;</sup>
<b>Helbredsovervågning&nbsp;</b><div><b><br></b></div><div>Hvilke metoder findes til at finde medarbejdere i risiko før de reelt bliver syge?</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	
<b>Frugtbarhed og svangerskab&nbsp;</b><div><b><br></b></div><div>Hvad forstås ved fekunditet?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Bonde et al. s. 302&nbsp;</sup>
<b>Frugtbarhed og svangerskab&nbsp;</b><div><b><br></b></div><div>Hvad er hyppigheden af infertilite, forstået som andelen af par, som ikke opnår en graviditet i løbet af ét år?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Bonde et al. s. 303&nbsp;</sup>
<b>Frugtbarhed og svangerskab&nbsp;</b><div><b><br></b></div><div>Hvilke mikroorganismer kan under graviditet give fosterskade?</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	I nogle tilfælde kan infektionen skyldes smitte under arbejde.&nbsp;<div><sup><br></sup></div><div><sup>Kilde: Bonde et al. s. 310&nbsp;</sup></div>
<b>Vibrationsbetingede sygdomme&nbsp;</b><div><br></div><div>Udover de erhvervsbetinget tilfælde, hvad er de hyppigste årsager til neuropati?&nbsp;<br></div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Bonde et al. s. 320&nbsp;</sup>
<b>Vibrationsbetingede sygdomme&nbsp;</b><div><b><br></b></div><div>Hvad kaldes det internationalt anerkendte klassifikationssystem for hånd-arm-vibrations-syndrom?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	Omfatter både kar- og nervesymptomer&nbsp;<div><sup><br></sup></div><div><sup>Kilde: Bonde et al. s. 320&nbsp;</sup></div>
"<b>Vibrationsbetingede sygdomme&nbsp;</b><div><b><br></b></div><div>Ved hvilket vibrationsniveau er der risiko for neuropati eller hvide fingre?&nbsp;</div><div><br></div><div><img src=""paste-9c531d5ac27a7fab6b2231deab63d5e22c609b5c.jpg""><br></div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> "	
<b>Vibrationsbetingede sygdomme&nbsp;</b><div><b><br></b></div><div>I hvilke fag og brancher forekommer vibrationslidelser?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	Prævalensen af hvide fingre er for denne gruppe varriende fra ca. 5-30 %&nbsp;<div><sup><br></sup></div><div><sup>Kilde: Bonde et al. s. 315&nbsp;</sup></div>
<b>Vibrationsbetingede sygdomme&nbsp;</b><div><b><br></b></div><div>Beskriv forebyggende tiltag.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Bonde et al. s. 322</sup>
<b>Høretag og andre helbredseffekter af støj</b><div><b><br></b></div><div>Hvad er grænseværdien for støj i arbejsmiljøet?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	Beregnet som gennemsnittet for en otte timers arbejdsdag.&nbsp;<div><sup><br></sup></div><div><sup>Kilde: Bonde et al. s. 324&nbsp;</sup></div>
<b>Høretag og andre helbredseffekter af støj</b><div><b><br></b></div><div>Hvilke erhverv er mere end halvdelen af de ansatte udsat for mere end 85 dB(A)?</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	"<sup style="""">Kilde: Bonde et al. s. 325&nbsp;</sup>"
<b>Toksisk encefalopati&nbsp;</b><div><b><br></b></div><div>Hvad er symptomerne på akut forgiftning?&nbsp;</div><div><br></div><div>• <span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Bonde et al. s. 443</sup>
<b>Tidligere eksaminer&nbsp;</b><div><b><br></b></div><div> <div> <div> <div> <div>Beskriv kilder, eksponeringsveje og relevante helbredseffekter for arsen trioxid (As<sub>2</sub>O<sub>3</sub>) for den danske befolkning.&nbsp;</div><div><br></div><div><div> <div> <div> <div> <div>• Kilder: <span class=cloze>[...]</span></div><div>• Eksponeringsvej: <span class=cloze>[...]</span><br>• Helbredseffekter: <span class=cloze>[...]</span></div> </div> </div> </div></div></div> </div> </div> </div></div> 	<sup>Sæt: 2017 - vinter - reeksamen&nbsp;</sup>
<b>Tidligere eksaminer&nbsp;</b><div><b><br></b></div><div> <div> <div> <div> <div>Hvad er Stokholm-skalaen og hvilke niveauer indeholder den?</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div> </div></div> 	<sup>Sæt: 2017 - vinter - reeksamen&nbsp;</sup>
<b>Tidligere eksaminer&nbsp;</b><div><b><br></b></div><div><div><div><div><div>Hvad er formlen for decibel?&nbsp;</div></div></div></div></div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Sæt: 2017 - vinter - reeksamen&nbsp;</sup>
<b>Stress&nbsp;</b><div><b><br></b></div><div>Hvad er de fysiske symptomer på stress?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning i stress og stressrelaterede sygdomme&nbsp;</sup>
<b>Hudsygdomme&nbsp;</b><div><b><br></b></div><div>Hvilke ekspositioner forårsager arbejdsbetinget allergisk eksem?&nbsp;</div><div><br></div><div>• <span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsing om arbejdsbetinget hudsygomme, s. 13</sup>
<b>Hudsygdomme&nbsp;</b><div><b><br></b></div><div>Hvorfor bør arbejdsrelateret hudsygdomme anmeldes?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning om arbejdsbetingende hudsygdomme&nbsp;</sup>
<b>Hudsygdomme&nbsp;</b><div><b><br></b></div><div>Hvad er kriterierne for at få anerkendt arbejdsbetinget hudkræft?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning om arbejdsbetinget hudsygdomme&nbsp;</sup>
<b>Hudsygdomme&nbsp;</b><div><b><br></b></div><div>Hvad er gennemsnitsalderen for personer med abejdsbetinget eksem?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning om arbejdsbeinget hudsygdomme&nbsp;</sup>
<b>Stress&nbsp;</b><div><b><br></b></div><div>Hvilke sociologiske stressmodeller anvendes i arbejdsmedicin?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning om stress og stressrelaterede sygdomme&nbsp;</sup>
<b>Risikovurdering&nbsp;</b><div><b><br></b></div><div>Hvad er formålet med en risikovurdering?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Kompendium i miljømedicin&nbsp;</sup>
<b>Risikovurdering&nbsp;</b><div><b><br></b></div><div>Hvilke punkter inderholder alle risikovurderinger?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Kompendium i miljømedicin</sup>
<b>Risikovurdering&nbsp;&nbsp;</b><div><b><br></b></div><div>Hvad hører under punktet fareidentifikation ved risikovurderingen?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Kompendium i miljømedicin&nbsp;</sup>
<b>Risikovurdering&nbsp;&nbsp;</b><div><b><br></b></div><div>Under fareidentifikation undersøges den kroniske toksicitet ved lavere doser af det givne stof. Hvilke punkter høre under denne?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<div>Envidere angives hvorvidt stoffet har mutagen eller klastogen effekt.&nbsp;</div><sup><div><br></div>Kilde: Kompendium i miljømedicin&nbsp;</sup>
<b>Hormonforstyrrende stoffer&nbsp;</b><div><b><br></b></div><div>Hvad er kriterierne for at kemikalie kan klassificeres som et persistent organisk forurenende stof?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Kompendium i miljømedicin</sup>
<b>Hormonforstyrrende stoffer&nbsp;</b><div><b><br></b></div><div>Hvor anvendes parabener og hvad er formålet med dette?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Kompendium i miljømedicin&nbsp;</sup>
<b>Flour&nbsp;</b><div><b><br></b></div><div>Hvad er den vigtigste kilde til flour og hvad er grænseværdien i denne?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Kompendium i miljømedicin&nbsp;</sup>
 <div> <div> <div> <div> <div> <div><b>Nitrat, nitrit og nitrosoforbindelser&nbsp;</b></div><div><b><br></b></div><div>Hvilken hæmatologisk tilstand kan udvikles ved, når grænseværdien overstiges af nitrat?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div><div><div><div> </div> </div></div></div> </div> </div></div> </div> </div> 	<sup>Kilde: Kompendium i miljømedicin&nbsp;</sup>
 <div> <div> <div> <div> <div> <div><b>Nitrat, nitrit og nitrosoforbindelser&nbsp;</b></div><div><b><br></b></div><div>Nitrit kan omdannes til N-nitrosaminer ved en bakteriel reduktion i mavetarmkanalen. Hvad øger dette risikoen for?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div></div> </div> </div> 	 <div> <div> <div><sup>Kilde: Kompendium i miljømedicin&nbsp;</sup></div> </div> </div>
<div><b>Nitrat, nitrit og nitrosoforbindelser&nbsp;</b></div><div><b><br></b></div><div>Hvad er almindelige eksponeringskilder for nitrat?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Kompendium i miljømedicin&nbsp;</sup>
 <div> <div> <div> <div><b>Bevægeapparat og arbejde&nbsp;</b></div><div><b><br></b></div><div>I hvilke erhverv ses kroniske nakke-skulder-smerter og hvad forårsager ofte dette?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div> </div> 	<sup>Kilde: Opsamling i arbejdsmedicin&nbsp;</sup>
<b>Arbejdsrelateret astma&nbsp;</b><div><b><br></b></div><div>Hvilke undersøgelser foruden en grundig anamnese bør foretages for at vurdere om det kan være arbejdsrelateret astma?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span><br></div> 	<div>Forsat eksponering vil forværre prognosen&nbsp;</div><div><br></div><sup>Kilde: Forelæsning med opsamling i arbejdsmedicin&nbsp;</sup>
<b>Lungesygdomme og arbejde&nbsp;</b><div><b><br></b></div><div>Hvad forårsager allergisk alveolitis og hvornår opstår symptomerne?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sub>Kilde: Forelæsning i opsamling af arbejdsmedicin&nbsp;</sub>
<b>Hørenedsættelse&nbsp;</b><div><b><br></b></div><div>Hvordan ses et perceptivt høretab på et audiogram?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	Tilstanden tager mange år om at udvikle<div><sup><br></sup></div><div><sup>Kilde: Forelæsning i opsamling af arbejdsmedicin&nbsp;</sup></div>
<b>Kræft&nbsp;</b><div><b><br></b></div><div>Hvad betyder det, at et stof er placeret i gruppe 2A i IARCs klassifikation?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sub>Kilde: Forelæsning i opsamling af arbejdsmedicin&nbsp;</sub>
<b>Kræft&nbsp;</b><div><b><br></b></div><div> <div> <div> <div> <div>Hvilke eksponeringer kan medføre blærekræft?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div></div></div> </div></div> 	<sup>Kilde: Forelæsning i opsamling af arbejdsmedicin&nbsp;</sup>
<b>Psykosociale påvirkninger&nbsp;</b><div><b><br></b></div><div>Hvilke former for psykosociale påvirkninger kan finde sted på en arbejdsplads?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sub>Kilde: Forelæsning i opsamling af arbejdsmedicin&nbsp;</sub>
 <div> <div> <div> <div><b>Eksponeringsvurdering&nbsp;</b></div><div><b><br></b></div><div>Hvad hører under eksponeringsvurdering?&nbsp;&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div> </div> 	<sup>Kilde: Forelæsning i introduktion og oversigt&nbsp;</sup>
 <div> <div> <div> <div><b>Eksponeringsvurdering&nbsp;</b></div><div><b><br></b></div><div>Hvilken metode kan anvendes ved en gruppebaseret eksponeringsvurdering?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span><br></div> </div> </div> </div> 	<sup>Kilde: Forelæsning i indtroduktion og oversigt&nbsp;</sup>
<b>Erhvervsrådgivning</b><div><b><br></b></div><div>Hvilke punkter hører under erhvervsrådningen?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning i indtroduktion og oversigt i arbejdsmedicin</sup>
<b>Graviditet&nbsp;</b><div><b><br></b></div><div><div> <div> <div> <div> <div>Hvad skal en arbejdsgiver ved en erkendt graviditet hos en ansat altid udføre?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span>&nbsp;</div> </div> </div> </div></div></div> 	 <div> <div> <div> <div>Herunder eventuel påvirknings farlighed, dens styrke og varighed.&nbsp;</div><div><sup><br></sup></div><div><sup>Kilde: Forelæsning i rådgivning af gravide, s. 9&nbsp;</sup></div> </div> </div> </div>
<b>Ætiologisk fraktion</b><div><b><br></b></div><div>Hvis en slagteriarbejder har fem gange højere risiko for skulderlidelser sammenholdt med baggrundsbefolknongen. Hvad er sandsynligheden for at eksponeringen har spillet en rolle for patientens sygdom?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sub>Kilde: Forelæsning i Individuel årsagsvurdering, s. 25&nbsp;</sub>
<b>Ætiologisk fraktion&nbsp;</b><div><b><br></b></div><div>Hvad egner den ætiologiske fraktion sig bedst til beskrive?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	Den opfanger ikke accelerering af sygdom&nbsp;<div><sub><br></sub></div><div><sub>Kilde: Forelæsning i individuel årsagsvurdering, s 27&nbsp;</sub></div>
<b>Erhvervsrådgivning&nbsp;</b><div><b><br></b></div><div>Hvad ville være den optimale løsning hos en langtidssygemeldt patient grundet smerter i højre albue?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sub>Kilde: Forelæsning i erhvervsrådgivning, s. 10&nbsp;</sub>
"<b>Grænseværdier&nbsp;</b><div><b><br></b></div><div>Hvad er grænseværdien for arbejde med vibrationer?&nbsp;</div><div><br></div><div><img src=""paste-ef32aa11b0cb01a39080ad0da1ee9894a6124603.jpg""><br></div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div> "	<sup>Kiled: Forebyggelse i arbejdsmiljøet, s. 13&nbsp;</sup>
<b>Grænseværdier</b><div><b><br></b></div><div>Hvordan vurderes den acceptable daglige indtagelse?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span>&nbsp;</div> 	 <div> <div> <div>Hvis der ikke foreligger anden viden, anvendes en sikkerhedsfaktor på 10 for tage forbehold for forskelle mellem mennesker og en sikkerhedsfaktor på 10 for at ekstrapolere fra dyreeksperimentelle undersøgelser til mennesker.&nbsp;</div><div><br></div><div><sub>Kilde: Kompendium i miljømedcin, s. 12</sub></div> </div> </div>
<b>Hormonforstyrrende stoffer&nbsp;</b><div><b><br></b></div><div>Angiv stoffer som anses for at være hormonforstyrrende og som kan ende i fødevarer.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Kompendium i miljømedicin, s. 17&nbsp;</sup>
 <div> <div> <div> <div> <div> <div><b>Persistente organiske forurenende stoffer&nbsp;</b></div><div><b><br></b></div><div>Angiv to stoffer, som kan klassificeres som et persistent organisk forurenende stof.&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> </div> </div></div> </div> </div> 	<sup>Kilde: Kompendium i miljømedicin, s. 18&nbsp;</sup>
<div><b>Risikokommunikation</b></div> <div><br></div><div>Hvilke faktorer kan påvirke risikoopfattelsen?&nbsp;</div><div><br></div><div>• <span class=cloze>[...]</span></div><div>• <span class=cloze>[...]</span></div><div>• <span class=cloze>[...]</span></div><div>• <span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning i risikovurdering og forsigtighedsprincippet, s. 12&nbsp;</sup>
<b>Luftforurening&nbsp;</b><div><b><br></b></div><div>Hvilke typer af metoder kan anvendes til undersøge sammenhængen mellem luftforurening og helbredseffekter?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning i luftforurening, s. 6&nbsp;</sup>
<b>Toksikologiske testmetoder</b><div><b><br></b></div><div>Under typerne af toksikologiske studier kan der foretages observationer hos mennesker under hvilke tilfælde?&nbsp;</div><div><br></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div><div>•&nbsp;<span class=cloze>[...]</span></div> 	<sup>Kilde: Forelæsning i toksikologiske testmetoder, s. 3&nbsp;</sup>
